"person_id","display_last_comma_first","display_first_last","rosterstatus","from_year","to_year","playercode","team_id","team_city","team_name","team_abbreviation","team_code","games_played_flag","otherleague_experience_ch","name","lower_name"
920,"Green, A.C.","A.C. Green",FALSE,1985,2000,"a.c._green",0,"","","","","Y","00","A.C. Green","a.c. green"
1920,"Bramlett, A.J.","A.J. Bramlett",FALSE,1999,1999,"a.j._bramlett",0,"","","","","Y","00","A.J. Bramlett","a.j. bramlett"
2062,"Guyton, A.J.","A.J. Guyton",FALSE,2000,2002,"a.j._guyton",0,"","","","","Y","00","A.J. Guyton","a.j. guyton"
201166,"Brooks, Aaron","Aaron Brooks",TRUE,2007,2017,"aaron_brooks",1610612741,"Chicago","Bulls","CHI","bulls","Y","01","Aaron Brooks","aaron brooks"
203932,"Gordon, Aaron","Aaron Gordon",TRUE,2014,2019,"aaron_gordon",1610612753,"Orlando","Magic","ORL","magic","Y","00","Aaron Gordon","aaron gordon"
201189,"Gray, Aaron","Aaron Gray",FALSE,2007,2013,"aaron_gray",0,"","","","","Y","00","Aaron Gray","aaron gray"
1626151,"Harrison, Aaron","Aaron Harrison",TRUE,2015,2017,"aaron_harrison",1610612766,"Charlotte","Hornets","CHA","hornets","Y","11","Aaron Harrison","aaron harrison"
1628988,"Holiday, Aaron","Aaron Holiday",FALSE,2018,2019,"aaron_holiday",0,"","","","","Y","00","Aaron Holiday","aaron holiday"
1628935,"Jackson, Aaron","Aaron Jackson",FALSE,2017,2017,"aaron_jackson",0,"","","","","Y","00","Aaron Jackson","aaron jackson"
243,"McKie, Aaron","Aaron McKie",FALSE,1994,2006,"aaron_mckie",0,"","","","","Y","00","Aaron McKie","aaron mckie"
101223,"Miles, Aaron","Aaron Miles",FALSE,2005,2005,"aaron_miles",0,"","","","","Y","01","Aaron Miles","aaron miles"
1425,"Williams, Aaron","Aaron Williams",FALSE,1993,2007,"aaron_williams",0,"","","","","Y","00","Aaron Williams","aaron williams"
1627846,"Nader, Abdel","Abdel Nader",FALSE,2017,2019,"abdel_nader",0,"","","","","Y","01","Abdel Nader","abdel nader"
768,"Earl, Acie","Acie Earl",FALSE,1993,1996,"acie_earl",0,"","","","","Y","00","Acie Earl","acie earl"
201151,"Law, Acie","Acie Law",FALSE,2007,2010,"acie_law",0,"","","","","Y","00","Acie Law","acie law"
2492,"Harrington, Adam","Adam Harrington",FALSE,2002,2002,"adam_harrington",0,"","","","","Y","01","Adam Harrington","adam harrington"
228,"Keefe, Adam","Adam Keefe",FALSE,1992,2000,"adam_keefe",0,"","","","","Y","00","Adam Keefe","adam keefe"
1629690,"Mokoka, Adam","Adam Mokoka",FALSE,2019,2019,"adam_mokoka",0,"","","","","Y","01","Adam Mokoka","adam mokoka"
200747,"Morrison, Adam","Adam Morrison",FALSE,2006,2009,"adam_morrison",0,"","","","","Y","00","Adam Morrison","adam morrison"
1629678,"Schofield, Admiral","Admiral Schofield",FALSE,2019,2019,"admiral_schofield",0,"","","","","Y","01","Admiral Schofield","admiral schofield"
1502,"Foyle, Adonal","Adonal Foyle",FALSE,1997,2009,"adonal_foyle",0,"","","","","Y","00","Adonal Foyle","adonal foyle"
1817,"Jordan, Adonis","Adonis Jordan",FALSE,1993,1998,"adonis_jordan",0,"","","","","Y","00","Adonis Jordan","adonis jordan"
203519,"Thomas, Adonis","Adonis Thomas",FALSE,2013,2013,"adonis_thomas",0,"","","","","Y","11","Adonis Thomas","adonis thomas"
203940,"Payne, Adreian","Adreian Payne",TRUE,2014,2017,"adreian_payne",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","11","Adreian Payne","adreian payne"
154,"Caldwell, Adrian","Adrian Caldwell",FALSE,1989,1997,"adrian_caldwell",0,"","","","","Y","00","Adrian Caldwell","adrian caldwell"
1559,"Griffin, Adrian","Adrian Griffin",FALSE,1999,2007,"adrian_griffin",0,"","","","","Y","00","Adrian Griffin","adrian griffin"
1627773,"Hammons, AJ","AJ Hammons",FALSE,2016,2016,"aj_hammons",0,"","","","","Y","01","AJ Hammons","aj hammons"
201985,"Price, AJ","AJ Price",FALSE,2009,2014,"aj_price",0,"","","","","Y","00","AJ Price","aj price"
202329,"Aminu, Al-Farouq","Al-Farouq Aminu",TRUE,2010,2019,"al-farouq_aminu",1610612757,"Portland","Trail Blazers","POR","blazers","Y","00","Al-Farouq Aminu","al-farouq aminu"
1733,"Harrington, Al","Al Harrington",FALSE,1998,2013,"al_harrington",0,"","","","","Y","00","Al Harrington","al harrington"
201143,"Horford, Al","Al Horford",TRUE,2007,2019,"al_horford",1610612737,"Atlanta","Hawks","ATL","hawks","Y","00","Al Horford","al horford"
2744,"Jefferson, Al","Al Jefferson",TRUE,2004,2017,"al_jefferson",1610612766,"Charlotte","Hornets","CHA","hornets","Y","00","Al Jefferson","al jefferson"
201154,"Thornton, Al","Al Thornton",FALSE,2007,2010,"al_thornton",0,"","","","","Y","00","Al Thornton","al thornton"
101187,"Anderson, Alan","Alan Anderson",TRUE,2005,2016,"alan_anderson",1610612764,"Washington","Wizards","WAS","wizards","Y","01","Alan Anderson","alan anderson"
673,"Henderson, Alan","Alan Henderson",FALSE,1995,2006,"alan_henderson",0,"","","","","Y","00","Alan Henderson","alan henderson"
1626210,"Williams, Alan","Alan Williams",TRUE,2015,2018,"alan_williams",1610612756,"Phoenix","Suns","PHX","suns","Y","01","Alan Williams","alan williams"
201169,"Tucker, Alando","Alando Tucker",FALSE,2007,2009,"alando_tucker",0,"","","","","Y","01","Alando Tucker","alando tucker"
202692,"Burks, Alec","Alec Burks",TRUE,2011,2019,"alec_burks",1610612762,"Utah","Jazz","UTA","jazz","Y","01","Alec Burks","alec burks"
1628409,"Peters, Alec","Alec Peters",FALSE,2017,2017,"alec_peters",0,"","","","","Y","01","Alec Peters","alec peters"
1059,"Djordjevic, Aleksandar","Aleksandar Djordjevic",FALSE,1996,1996,"aleksandar_djordjevic",0,"","","","","Y","00","Aleksandar Djordjevic","aleksandar djordjevic"
1893,"Radojevic, Aleksandar","Aleksandar Radojevic",FALSE,1999,2004,"aleksandar_radojevic",0,"","","","","Y","00","Aleksandar Radojevic","aleksandar radojevic"
1629346,"Smailagic, Alen","Alen Smailagic",FALSE,2019,2019,"alen_smailagic",0,"","","","","Y","01","Alen Smailagic","alen smailagic"
203518,"Abrines, Alex","Alex Abrines",FALSE,2016,2018,"alex_abrines",0,"","","","","Y","00","Alex Abrines","alex abrines"
101165,"Acker, Alex","Alex Acker",FALSE,2005,2008,"alex_acker",0,"","","","","Y","01","Alex Acker","alex acker"
1627936,"Caruso, Alex","Alex Caruso",FALSE,2017,2019,"alex_caruso",0,"","","","","Y","01","Alex Caruso","alex caruso"
2682,"Garcia, Alex","Alex Garcia",FALSE,2003,2004,"alex_garcia",0,"","","","","Y","00","Alex Garcia","alex garcia"
203945,"Kirk, Alex","Alex Kirk",FALSE,2014,2014,"alex_kirk",0,"","","","","Y","01","Alex Kirk","alex kirk"
203458,"Len, Alex","Alex Len",TRUE,2013,2019,"alex_len",1610612756,"Phoenix","Suns","PHX","suns","Y","00","Alex Len","alex len"
1627816,"Poythress, Alex","Alex Poythress",FALSE,2016,2018,"alex_poythress",0,"","","","","Y","01","Alex Poythress","alex poythress"
2637,"Scales, Alex","Alex Scales",FALSE,2005,2005,"alex_scales",0,"","","","","Y","01","Alex Scales","alex scales"
1627293,"Stepheson, Alex","Alex Stepheson",FALSE,2015,2015,"alex_stepheson",0,"","","","","Y","11","Alex Stepheson","alex stepheson"
200792,"Johnson, Alexander","Alexander Johnson",FALSE,2006,2009,"alexander_johnson",0,"","","","","Y","01","Alexander Johnson","alexander johnson"
203144,"Shved, Alexey","Alexey Shved",FALSE,2012,2014,"alexey_shved",0,"","","","","Y","00","Alexey Shved","alexey shved"
201582,"Ajinca, Alexis","Alexis Ajinca",TRUE,2008,2017,"alexis_ajinca",1610612740,"New Orleans","Pelicans","NOP","pelicans","Y","01","Alexis Ajinca","alexis ajinca"
1628035,"McKinnie, Alfonzo","Alfonzo McKinnie",FALSE,2017,2019,"alfonzo_mckinnie",0,"","","","","Y","01","Alfonzo McKinnie","alfonzo mckinnie"
1628993,"Johnson, Alize","Alize Johnson",FALSE,2018,2019,"alize_johnson",0,"","","","","Y","01","Alize Johnson","alize johnson"
275,"Houston, Allan","Allan Houston",FALSE,1993,2004,"allan_houston",0,"","","","","Y","00","Allan Houston","allan houston"
200810,"Ray, Allan","Allan Ray",FALSE,2006,2006,"allan_ray",0,"","","","","Y","01","Allan Ray","allan ray"
203459,"Crabbe, Allen","Allen Crabbe",TRUE,2013,2019,"allen_crabbe",1610612757,"Portland","Trail Blazers","POR","blazers","Y","01","Allen Crabbe","allen crabbe"
947,"Iverson, Allen","Allen Iverson",FALSE,1996,2009,"allen_iverson",0,"","","","","Y","00","Allen Iverson","allen iverson"
1629019,"Trier, Allonzo","Allonzo Trier",FALSE,2018,2019,"allonzo_trier",0,"","","","","Y","00","Allonzo Trier","allonzo trier"
202087,"Gee, Alonzo","Alonzo Gee",TRUE,2009,2016,"alonzo_gee",1610612740,"New Orleans","Pelicans","NOP","pelicans","Y","01","Alonzo Gee","alonzo gee"
297,"Mourning, Alonzo","Alonzo Mourning",FALSE,1992,2007,"alonzo_mourning",0,"","","","","Y","00","Alonzo Mourning","alonzo mourning"
2228,"Ford, Alton","Alton Ford",FALSE,2001,2003,"alton_ford",0,"","","","","Y","01","Alton Ford","alton ford"
175,"Lister, Alton","Alton Lister",FALSE,1981,1997,"alton_lister",0,"","","","","Y","00","Alton Lister","alton lister"
2264,"Jones, Alvin","Alvin Jones",FALSE,2001,2002,"alvin_jones",0,"","","","","Y","00","Alvin Jones","alvin jones"
1591,"Sims, Alvin","Alvin Sims",FALSE,1998,1998,"alvin_sims",0,"","","","","Y","00","Alvin Sims","alvin sims"
1541,"Williams, Alvin","Alvin Williams",FALSE,1997,2006,"alvin_williams",0,"","","","","Y","00","Alvin Williams","alvin williams"
1043,"McCaskill, Amal","Amal McCaskill",FALSE,1996,2003,"amal_mccaskill",0,"","","","","Y","00","Amal McCaskill","amal mccaskill"
2405,"Stoudemire, Amar'e","Amar'e Stoudemire",TRUE,2002,2015,"amar'e_stoudemire",1610612748,"Miami","Heat","MIA","heat","Y","00","Amar'e Stoudemire","amar'e stoudemire"
1628518,"Jefferson, Amile","Amile Jefferson",FALSE,2017,2019,"amile_jefferson",0,"","","","","Y","01","Amile Jefferson","amile jefferson"
1629599,"Coffey, Amir","Amir Coffey",FALSE,2019,2019,"amir_coffey",0,"","","","","Y","01","Amir Coffey","amir coffey"
101161,"Johnson, Amir","Amir Johnson",TRUE,2005,2018,"amir_johnson",1610612738,"Boston","Celtics","BOS","celtics","Y","01","Amir Johnson","amir johnson"
2760,"Varejao, Anderson","Anderson Varejao",TRUE,2004,2016,"anderson_varejao",1610612744,"Golden State","Warriors","GSW","warriors","Y","00","Anderson Varejao","anderson varejao"
1754,"Patterson, Andrae","Andrae Patterson",FALSE,1998,1999,"andrae_patterson",0,"","","","","Y","00","Andrae Patterson","andrae patterson"
101154,"Blatche, Andray","Andray Blatche",FALSE,2005,2013,"andray_blatche",0,"","","","","Y","01","Andray Blatche","andray blatche"
2857,"Barrett, Andre","Andre Barrett",FALSE,2004,2007,"andre_barrett",0,"","","","","Y","01","Andre Barrett","andre barrett"
2810,"Brown, Andre","Andre Brown",FALSE,2006,2008,"andre_brown",0,"","","","","Y","01","Andre Brown","andre brown"
203958,"Dawkins, Andre","Andre Dawkins",FALSE,2014,2014,"andre_dawkins",0,"","","","","Y","11","Andre Dawkins","andre dawkins"
203083,"Drummond, Andre","Andre Drummond",TRUE,2012,2019,"andre_drummond",1610612765,"Detroit","Pistons","DET","pistons","Y","00","Andre Drummond","andre drummond"
2765,"Emmett, Andre","Andre Emmett",FALSE,2004,2011,"andre_emmett",0,"","","","","Y","01","Andre Emmett","andre emmett"
2738,"Iguodala, Andre","Andre Iguodala",TRUE,2004,2019,"andre_iguodala",1610612744,"Golden State","Warriors","GSW","warriors","Y","00","Andre Iguodala","andre iguodala"
201281,"Ingram, Andre","Andre Ingram",FALSE,2017,2018,"andre_ingram",0,"","","","","Y","11","Andre Ingram","andre ingram"
1889,"Miller, Andre","Andre Miller",TRUE,1999,2015,"andre_miller",1610612759,"San Antonio","Spurs","SAS","spurs","Y","00","Andre Miller","andre miller"
101261,"Owens, Andre","Andre Owens",FALSE,2005,2007,"andre_owens",0,"","","","","Y","01","Andre Owens","andre owens"
203460,"Roberson, Andre","Andre Roberson",TRUE,2013,2019,"andre_roberson",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","01","Andre Roberson","andre roberson"
200745,"Bargnani, Andrea","Andrea Bargnani",FALSE,2006,2015,"andrea_bargnani",0,"","","","","Y","00","Andrea Bargnani","andrea bargnani"
2601,"Glyniadakis, Andreas","Andreas Glyniadakis",FALSE,2006,2006,"andreas_glyniadakis",0,"","","","","Y","01","Andreas Glyniadakis","andreas glyniadakis"
1905,"Kirilenko, Andrei","Andrei Kirilenko",FALSE,2001,2014,"andrei_kirilenko",0,"","","","","Y","00","Andrei Kirilenko","andrei kirilenko"
2804,"Nocioni, Andres","Andres Nocioni",FALSE,2004,2011,"andres_nocioni",0,"","","","","Y","00","Andres Nocioni","andres nocioni"
101106,"Bogut, Andrew","Andrew Bogut",TRUE,2005,2018,"andrew_bogut",1610612744,"Golden State","Warriors","GSW","warriors","Y","00","Andrew Bogut","andrew bogut"
101115,"Bynum, Andrew","Andrew Bynum",FALSE,2005,2013,"andrew_bynum",0,"","","","","Y","00","Andrew Bynum","andrew bynum"
692,"DeClercq, Andrew","Andrew DeClercq",FALSE,1995,2004,"andrew_declercq",0,"","","","","Y","00","Andrew DeClercq","andrew declercq"
1845,"Gaze, Andrew","Andrew Gaze",FALSE,1993,1998,"andrew_gaze",0,"","","","","Y","00","Andrew Gaze","andrew gaze"
202726,"Goudelock, Andrew","Andrew Goudelock",TRUE,2011,2015,"andrew_goudelock",1610612745,"Houston","Rockets","HOU","rockets","Y","01","Andrew Goudelock","andrew goudelock"
1626150,"Harrison, Andrew","Andrew Harrison",FALSE,2016,2018,"andrew_harrison",0,"","","","","Y","11","Andrew Harrison","andrew harrison"
457,"Lang, Andrew","Andrew Lang",FALSE,1988,1999,"andrew_lang",0,"","","","","Y","00","Andrew Lang","andrew lang"
203094,"Nicholson, Andrew","Andrew Nicholson",TRUE,2012,2016,"andrew_nicholson",1610612753,"Orlando","Magic","ORL","magic","Y","00","Andrew Nicholson","andrew nicholson"
1628510,"White III, Andrew","Andrew White III",FALSE,2017,2017,"andrew_white",0,"","","","","Y","01","Andrew White III","andrew white iii"
203952,"Wiggins, Andrew","Andrew Wiggins",TRUE,2014,2019,"andrew_wiggins",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","00","Andrew Wiggins","andrew wiggins"
2740,"Biedrins, Andris","Andris Biedrins",FALSE,2004,2013,"andris_biedrins",0,"","","","","Y","00","Andris Biedrins","andris biedrins"
1950,"Panko, Andy","Andy Panko",FALSE,2000,2000,"andy_panko",0,"","","","","Y","00","Andy Panko","andy panko"
202360,"Rautins, Andy","Andy Rautins",FALSE,2010,2010,"andy_rautins",0,"","","","","Y","01","Andy Rautins","andy rautins"
358,"Hardaway, Anfernee","Anfernee Hardaway",FALSE,1993,2007,"anfernee_hardaway",0,"","","","","Y","00","Anfernee Hardaway","anfernee hardaway"
1629014,"Simons, Anfernee","Anfernee Simons",FALSE,2018,2019,"anfernee_simons",0,"","","","","Y","01","Anfernee Simons","anfernee simons"
1629116,"Delgado, Angel","Angel Delgado",FALSE,2018,2018,"angel_delgado",0,"","","","","Y","01","Angel Delgado","angel delgado"
1738,"Sesay, Ansu","Ansu Sesay",FALSE,2001,2004,"ansu_sesay",0,"","","","","Y","00","Ansu Sesay","ansu sesay"
1712,"Jamison, Antawn","Antawn Jamison",FALSE,1998,2013,"antawn_jamison",0,"","","","","Y","00","Antawn Jamison","antawn jamison"
1627790,"Zizic, Ante","Ante Zizic",FALSE,2017,2019,"ante_zizic",0,"","","","","Y","01","Ante Zizic","ante zizic"
138,"Avent, Anthony","Anthony Avent",FALSE,1992,1999,"anthony_avent",0,"","","","","Y","00","Anthony Avent","anthony avent"
203461,"Bennett, Anthony","Anthony Bennett",FALSE,2013,2016,"anthony_bennett",0,"","","","","Y","11","Anthony Bennett","anthony bennett"
41,"Bonner, Anthony","Anthony Bonner",FALSE,1990,2002,"anthony_bonner",0,"","","","","Y","00","Anthony Bonner","anthony bonner"
194,"Bowie, Anthony","Anthony Bowie",FALSE,1988,1997,"anthony_bowie",0,"","","","","Y","00","Anthony Bowie","anthony bowie"
1626148,"Brown, Anthony","Anthony Brown",TRUE,2015,2017,"anthony_brown",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","11","Anthony Brown","anthony brown"
1853,"Carter, Anthony","Anthony Carter",FALSE,1999,2011,"anthony_carter",0,"","","","","Y","00","Anthony Carter","anthony carter"
203076,"Davis, Anthony","Anthony Davis",TRUE,2012,2019,"anthony_davis",1610612740,"New Orleans","Pelicans","NOP","pelicans","Y","00","Anthony Davis","anthony davis"
924,"Goldwire, Anthony","Anthony Goldwire",FALSE,1995,2005,"anthony_goldwire",0,"","","","","Y","00","Anthony Goldwire","anthony goldwire"
101219,"Grundy, Anthony","Anthony Grundy",FALSE,2005,2005,"anthony_grundy",0,"","","","","Y","01","Anthony Grundy","anthony grundy"
1533,"Johnson, Anthony","Anthony Johnson",FALSE,1997,2009,"anthony_johnson",0,"","","","","Y","00","Anthony Johnson","anthony johnson"
193,"Mason, Anthony","Anthony Mason",FALSE,1989,2002,"anthony_mason",0,"","","","","Y","00","Anthony Mason","anthony mason"
292,"Miller, Anthony","Anthony Miller",FALSE,1994,2004,"anthony_miller",0,"","","","","Y","00","Anthony Miller","anthony miller"
201627,"Morrow, Anthony","Anthony Morrow",TRUE,2008,2016,"anthony_morrow",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","00","Anthony Morrow","anthony morrow"
1515,"Parker, Anthony","Anthony Parker",FALSE,1997,2011,"anthony_parker",0,"","","","","Y","00","Anthony Parker","anthony parker"
324,"Peeler, Anthony","Anthony Peeler",FALSE,1992,2004,"anthony_peeler",0,"","","","","Y","00","Anthony Peeler","anthony peeler"
201576,"Randolph, Anthony","Anthony Randolph",FALSE,2008,2013,"anthony_randolph",0,"","","","","Y","00","Anthony Randolph","anthony randolph"
101194,"Roberson, Anthony","Anthony Roberson",FALSE,2005,2008,"anthony_roberson",0,"","","","","Y","01","Anthony Roberson","anthony roberson"
201229,"Tolliver, Anthony","Anthony Tolliver",TRUE,2008,2019,"anthony_tolliver",1610612765,"Detroit","Pistons","DET","pistons","Y","01","Anthony Tolliver","anthony tolliver"
156,"Carr, Antoine","Antoine Carr",FALSE,1984,1999,"antoine_carr",0,"","","","","Y","00","Antoine Carr","antoine carr"
2541,"Rigaudeau, Antoine","Antoine Rigaudeau",FALSE,2002,2002,"antoine_rigaudeau",0,"","","","","Y","00","Antoine Rigaudeau","antoine rigaudeau"
952,"Walker, Antoine","Antoine Walker",FALSE,1996,2007,"antoine_walker",0,"","","","","Y","01","Antoine Walker","antoine walker"
101120,"Wright, Antoine","Antoine Wright",FALSE,2005,2010,"antoine_wright",0,"","","","","Y","01","Antoine Wright","antoine wright"
202079,"Anderson, Antonio","Antonio Anderson",FALSE,2009,2009,"antonio_anderson",0,"","","","","Y","01","Antonio Anderson","antonio anderson"
1628469,"Blakeney, Antonio","Antonio Blakeney",FALSE,2017,2018,"antonio_blakeney",0,"","","","","Y","01","Antonio Blakeney","antonio blakeney"
2766,"Burks, Antonio","Antonio Burks",FALSE,2004,2005,"antonio_burks",0,"","","","","Y","00","Antonio Burks","antonio burks"
1498,"Daniels, Antonio","Antonio Daniels",FALSE,1997,2010,"antonio_daniels",0,"","","","","Y","01","Antonio Daniels","antonio daniels"
213,"Davis, Antonio","Antonio Davis",FALSE,1993,2005,"antonio_davis",0,"","","","","Y","00","Antonio Davis","antonio davis"
176,"Harvey, Antonio","Antonio Harvey",FALSE,1993,2002,"antonio_harvey",0,"","","","","Y","00","Antonio Harvey","antonio harvey"
226,"Lang, Antonio","Antonio Lang",FALSE,1994,1999,"antonio_lang",0,"","","","","Y","00","Antonio Lang","antonio lang"
686,"McDyess, Antonio","Antonio McDyess",FALSE,1995,2010,"antonio_mcdyess",0,"","","","","Y","00","Antonio McDyess","antonio mcdyess"
2238,"Fotsis, Antonis","Antonis Fotsis",FALSE,2001,2001,"antonis_fotsis",0,"","","","","Y","00","Antonis Fotsis","antonis fotsis"
1628499,"Cleveland, Antonius","Antonius Cleveland",FALSE,2017,2019,"antonius_cleveland",0,"","","","","Y","01","Antonius Cleveland","antonius cleveland"
1628394,"Pasecniks, Anzejs","Anzejs Pasecniks",FALSE,2019,2019,"anzejs_pasecniks",0,"","","","","Y","01","Anzejs Pasecniks","anzejs pasecniks"
203462,"Goodwin, Archie","Archie Goodwin",TRUE,2013,2016,"archie_goodwin",1610612756,"Phoenix","Suns","PHX","suns","Y","01","Archie Goodwin","archie goodwin"
202620,"Onuaku, Arinze","Arinze Onuaku",FALSE,2013,2016,"arinze_onuaku",0,"","","","","Y","01","Arinze Onuaku","arinze onuaku"
288,"Gilliam, Armen","Armen Gilliam",FALSE,1987,1999,"armen_gilliam",0,"","","","","Y","00","Armen Gilliam","armen gilliam"
202356,"Johnson, Armon","Armon Johnson",FALSE,2010,2011,"armon_johnson",0,"","","","","Y","01","Armon Johnson","armon johnson"
203102,"Moultrie, Arnett","Arnett Moultrie",FALSE,2012,2013,"arnett_moultrie",0,"","","","","Y","01","Arnett Moultrie","arnett moultrie"
203382,"Baynes, Aron","Aron Baynes",TRUE,2012,2019,"aron_baynes",1610612765,"Detroit","Pistons","DET","pistons","Y","01","Aron Baynes","aron baynes"
201167,"Afflalo, Arron","Arron Afflalo",TRUE,2007,2017,"arron_afflalo",1610612752,"New York","Knicks","NYK","knicks","Y","00","Arron Afflalo","arron afflalo"
1609,"Long, Art","Art Long",FALSE,2000,2002,"art_long",0,"","","","","Y","00","Art Long","art long"
101178,"Macijauskas, Arvydas","Arvydas Macijauskas",FALSE,2005,2005,"arvydas_macijauskas",0,"","","","","Y","00","Arvydas Macijauskas","arvydas macijauskas"
717,"Sabonis, Arvydas","Arvydas Sabonis",FALSE,1995,2002,"arvydas_sabonis",0,"","","","","Y","00","Arvydas Sabonis","arvydas sabonis"
732,"Amaya, Ashraf","Ashraf Amaya",FALSE,1995,1996,"ashraf_amaya",0,"","","","","Y","00","Ashraf Amaya","ashraf amaya"
1506,"Croshere, Austin","Austin Croshere",FALSE,1997,2008,"austin_croshere",0,"","","","","Y","00","Austin Croshere","austin croshere"
201948,"Daye, Austin","Austin Daye",FALSE,2009,2014,"austin_daye",0,"","","","","Y","01","Austin Daye","austin daye"
203085,"Rivers, Austin","Austin Rivers",TRUE,2012,2019,"austin_rivers",1610612746,"LA","Clippers","LAC","clippers","Y","00","Austin Rivers","austin rivers"
202340,"Bradley, Avery","Avery Bradley",TRUE,2010,2019,"avery_bradley",1610612738,"Boston","Celtics","BOS","celtics","Y","01","Avery Bradley","avery bradley"
422,"Johnson, Avery","Avery Johnson",FALSE,1988,2003,"avery_johnson",0,"","","","","Y","00","Avery Johnson","avery johnson"
2852,"Storey, Awvee","Awvee Storey",FALSE,2004,2007,"awvee_storey",0,"","","","","Y","01","Awvee Storey","awvee storey"
1626253,"Toupane, Axel","Axel Toupane",TRUE,2015,2016,"axel_toupane",1610612743,"Denver","Nuggets","DEN","nuggets","Y","11","Axel Toupane","axel toupane"
769,"Armstrong, B.J.","B.J. Armstrong",FALSE,1989,1999,"b.j._armstrong",0,"","","","","Y","00","B.J. Armstrong","b.j. armstrong"
1628389,"Adebayo, Bam","Bam Adebayo",FALSE,2017,2019,"bam_adebayo",0,"","","","","Y","00","Bam Adebayo","bam adebayo"
1884,"Davis, Baron","Baron Davis",FALSE,1999,2011,"baron_davis",0,"","","","","Y","11","Baron Davis","baron davis"
1627791,"Bentil, Ben","Ben Bentil",FALSE,2016,2016,"ben_bentil",0,"","","","","Y","01","Ben Bentil","ben bentil"
989,"Davis, Ben","Ben Davis",FALSE,1996,1999,"ben_davis",0,"","","","","Y","00","Ben Davis","ben davis"
2732,"Gordon, Ben","Ben Gordon",FALSE,2004,2014,"ben_gordon",0,"","","","","Y","01","Ben Gordon","ben gordon"
1052,"Handlogten, Ben","Ben Handlogten",FALSE,2003,2004,"ben_handlogten",0,"","","","","Y","00","Ben Handlogten","ben handlogten"
203162,"Hansbrough, Ben","Ben Hansbrough",FALSE,2012,2012,"ben_hansbrough",0,"","","","","Y","01","Ben Hansbrough","ben hansbrough"
203463,"McLemore, Ben","Ben McLemore",TRUE,2013,2019,"ben_mclemore",1610612758,"Sacramento","Kings","SAC","kings","Y","01","Ben McLemore","ben mclemore"
1628500,"Moore, Ben","Ben Moore",FALSE,2017,2018,"ben_moore",0,"","","","","Y","01","Ben Moore","ben moore"
1627732,"Simmons, Ben","Ben Simmons",FALSE,2016,2019,"ben_simmons",0,"","","","","Y","00","Ben Simmons","ben simmons"
202386,"Uzoh, Ben","Ben Uzoh",FALSE,2010,2011,"ben_uzoh",0,"","","","","Y","01","Ben Uzoh","ben uzoh"
1112,"Wallace, Ben","Ben Wallace",FALSE,1996,2011,"ben_wallace",0,"","","","","Y","00","Ben Wallace","ben wallace"
2757,"Udrih, Beno","Beno Udrih",FALSE,2004,2016,"beno_udrih",0,"","","","","Y","00","Beno Udrih","beno udrih"
104,"Benjamin, Benoit","Benoit Benjamin",FALSE,1985,1999,"benoit_benjamin",0,"","","","","Y","00","Benoit Benjamin","benoit benjamin"
203108,"James, Bernard","Bernard James",FALSE,2012,2014,"bernard_james",0,"","","","","Y","01","Bernard James","bernard james"
2774,"Robinson, Bernard","Bernard Robinson",FALSE,2004,2006,"bernard_robinson",0,"","","","","Y","00","Bernard Robinson","bernard robinson"
223,"Curley, Bill","Bill Curley",FALSE,1994,2000,"bill_curley",0,"","","","","Y","00","Bill Curley","bill curley"
82,"Wennington, Bill","Bill Wennington",FALSE,1985,1999,"bill_wennington",0,"","","","","Y","00","Bill Wennington","bill wennington"
1628656,"Garrett, Billy","Billy Garrett",FALSE,2018,2018,"billy_garrett",0,"","","","","Y","01","Billy Garrett","billy garrett"
182,"Owens, Billy","Billy Owens",FALSE,1991,2002,"billy_owens",0,"","","","","Y","00","Billy Owens","billy owens"
2873,"Thomas, Billy","Billy Thomas",FALSE,2004,2007,"billy_thomas",0,"","","","","Y","01","Billy Thomas","billy thomas"
902,"Coles, Bimbo","Bimbo Coles",FALSE,1990,2003,"bimbo_coles",0,"","","","","Y","00","Bimbo Coles","bimbo coles"
202687,"Biyombo, Bismack","Bismack Biyombo",TRUE,2011,2019,"bismack_biyombo",1610612761,"Toronto","Raptors","TOR","raptors","Y","00","Bismack Biyombo","bismack biyombo"
183,"Dele, Bison","Bison Dele",FALSE,1991,1998,"bison_dele",0,"","","","","Y","00","Bison Dele","bison dele"
1629168,"Johnson, BJ","BJ Johnson",FALSE,2018,2019,"bj_johnson",0,"","","","","Y","01","BJ Johnson","bj johnson"
201336,"Ahearn, Blake","Blake Ahearn",FALSE,2007,2011,"blake_ahearn",0,"","","","","Y","01","Blake Ahearn","blake ahearn"
201933,"Griffin, Blake","Blake Griffin",TRUE,2009,2019,"blake_griffin",1610612746,"LA","Clippers","LAC","clippers","Y","00","Blake Griffin","blake griffin"
898,"Edwards, Blue","Blue Edwards",FALSE,1989,1998,"blue_edwards",0,"","","","","Y","00","Blue Edwards","blue edwards"
